time,kf_x0,kf_x1,kf_x2,kf_x3,qei_alpha_estimate,qei_omega,qei_omega_filtered,qei_theta,motor_voltage
1.007,1.00841534137726,1.85556793212891,0.642302215099335,-0.203805774450302,-0.559964060783388,3.06796169280997,1.85521221160889,1.01148355007172,9.6364688873291
1.008,1.01033300161362,1.85481056571007,0.641753643751144,-0.203509986400604,-0.569757610559465,2.68446648120876,1.85444438457489,1.01340121030808,9.62994861602783
1.009,1.01225066184998,1.85405319929123,0.641205072402954,-0.203214198350906,-0.579551160335543,2.30097126960746,1.85367655754089,1.01531887054443,9.62342834472656
1.01,1.01416832208633,1.85329583287239,0.640656501054764,-0.202918410301208,-0.589344710111619,1.91747605800624,1.8529087305069,1.01723653078079,9.61690807342529
1.011,1.01608598232269,1.85253846645355,0.640107929706573,-0.202622622251511,-0.599138259887697,1.53398084640503,1.8521409034729,1.01915419101715,9.61038780212402
1.012,1.01792687177658,1.85241386294365,0.639389351010322,-0.203433383256197,-0.608814924955369,1.53398084640503,1.85200303792953,1.02099508047104,9.60363340377808
1.013,1.01976776123047,1.85228925943375,0.638670772314071,-0.204244144260883,-0.618491590023043,1.53398084640503,1.85186517238617,1.02283596992493,9.59687900543213
1.014,1.02160865068436,1.85216465592384,0.637952193617821,-0.20505490526557,-0.628168255090715,1.53398084640503,1.8517273068428,1.02467685937881,9.59012460708618
1.015,1.02344954013825,1.85204005241394,0.63723361492157,-0.205865666270256,-0.637844920158388,1.53398084640503,1.85158944129944,1.0265177488327,9.58337020874023
1.016,1.02530625462532,1.85176241397858,0.636523962020874,-0.206534046679735,-0.647904127836229,1.53398084640503,1.85099545121193,1.02835869789124,9.57638120651245
1.017,1.0271629691124,1.85148477554321,0.635814309120178,-0.207202427089214,-0.657963335514071,1.53398084640503,1.85040146112442,1.03019964694977,9.56939220428467
1.018,1.02901968359947,1.85120713710785,0.635104656219482,-0.207870807498694,-0.668022543191911,1.53398084640503,1.84980747103691,1.0320405960083,9.56240320205688
1.019,1.03087639808655,1.85092949867249,0.634395003318787,-0.208539187908172,-0.678081750869753,1.53398084640511,1.8492134809494,1.03388154506683,9.5554141998291
1.02,1.03270152211189,1.84977868199348,0.633858188986778,-0.207699235528707,-0.688661113381387,1.91747605800633,1.84848046302795,1.0356457233429,9.54818964004516
1.021,1.03452664613724,1.84862786531448,0.63332137465477,-0.206859283149242,-0.699240475893023,2.30097126960763,1.84774744510651,1.03740990161896,9.54096508026123
1.022,1.03635177016258,1.84747704863548,0.632784560322762,-0.206019330769777,-0.709819838404657,2.68446648120884,1.84701442718506,1.03917407989502,9.53374052047729
1.023,1.03817689418793,1.84632623195648,0.632247745990753,-0.205179378390312,-0.720399200916293,3.06796169280997,1.84628140926361,1.04093825817108,9.52651596069336
1.024,1.04009452462196,1.84600186347961,0.631496638059616,-0.205899309366942,-0.730563268065454,2.68446648120876,1.84552198648453,1.04277920722961,9.51905560493469
1.025,1.042012155056,1.84567749500275,0.630745530128479,-0.206619240343571,-0.740727335214615,2.30097126960754,1.84476256370544,1.04462015628815,9.51159524917603
1.026,1.04392978549004,1.84535312652588,0.629994422197342,-0.2073391713202,-0.750891402363778,1.91747605800624,1.84400314092636,1.04646110534668,9.50413489341736
1.027,1.04584741592407,1.84502875804901,0.629243314266205,-0.208059102296829,-0.761055469512939,1.53398084640503,1.84324371814728,1.04830205440521,9.49667453765869
1.028,1.04745826125145,1.84407219290733,0.628609985113144,-0.207581631839275,-0.771820321679117,1.53398084640503,1.84202736616135,1.05006629228592,9.48897743225098
1.029,1.04906910657883,1.84311562776566,0.627976655960083,-0.207104161381721,-0.782585173845291,1.53398084640503,1.84081101417542,1.05183053016663,9.48128032684326
1.03,1.0506799519062,1.84215906262398,0.627343326807022,-0.206626690924168,-0.793350026011468,1.53398084640503,1.83959466218948,1.05359476804733,9.47358322143555
1.031,1.05229079723358,1.8412024974823,0.626709997653961,-0.206149220466614,-0.804114878177643,1.53398084640503,1.83837831020355,1.05535900592804,9.46588611602783
1.032,1.05436179041863,1.84003609418869,0.626320391893387,-0.205713462084532,-0.806913629174233,1.91747605800633,1.83789280056953,1.05735328793526,9.45995783805847
1.033,1.05643278360367,1.83886969089508,0.625930786132812,-0.20527770370245,-0.809712380170822,2.30097126960754,1.83740729093552,1.05934756994247,9.45402956008911
1.034,1.05850377678871,1.83770328760147,0.625541180372238,-0.204841945320368,-0.812511131167412,2.68446648120884,1.8369217813015,1.06134185194969,9.44810128211975
1.035,1.06057476997375,1.83653688430786,0.625151574611664,-0.204406186938286,-0.815309882164001,3.06796169281006,1.83643627166748,1.06333613395691,9.44217300415039
1.036,1.06226232647896,1.83544284105301,0.624275118112564,-0.203847415745258,-0.832551643252375,2.68446648120876,1.83519726991653,1.06510040163994,9.43199586868286
1.037,1.06394988298416,1.83434879779816,0.623398661613464,-0.203288644552231,-0.849793404340744,2.30097126960754,1.83395826816559,1.06686466932297,9.42181873321533
1.038,1.06563743948936,1.8332547545433,0.622522205114365,-0.202729873359203,-0.867035165429117,1.91747605800624,1.83271926641464,1.068628937006,9.4116415977478
1.039,1.06732499599457,1.83216071128845,0.621645748615265,-0.202171102166176,-0.884276926517487,1.53398084640503,1.8314802646637,1.07039320468903,9.40146446228027
1.04,1.06908923387527,1.83144909143448,0.620877936482429,-0.2024165391922,-0.896290093660356,1.53398084640503,1.83046141266823,1.0720040500164,9.3930549621582
1.041,1.07085347175598,1.83073747158051,0.620110124349594,-0.202661976218224,-0.908303260803223,1.53398084640503,1.82944256067276,1.07361489534378,9.38464546203613
1.042,1.07261770963669,1.83002585172653,0.619342312216759,-0.202907413244247,-0.920316427946092,1.53398084640503,1.82842370867729,1.07522574067116,9.37623596191406
1.043,1.0743819475174,1.82931423187256,0.618574500083923,-0.203152850270271,-0.932329595088959,1.53398084640503,1.82740485668182,1.07683658599854,9.36782646179199
1.044,1.07673426469167,1.82833337783813,0.617522915204366,-0.203520183761915,-0.945514082908631,1.53398084640503,1.82623978455861,1.07929118474325,9.35629590352376
1.045,1.07908658186595,1.82735252380371,0.616471330324809,-0.203887517253558,-0.958698570728301,1.53398084640503,1.8250747124354,1.08174578348796,9.34476534525554
1.046,1.08143889904022,1.82637166976929,0.615419745445251,-0.204254850745201,-0.971883058547974,1.53398084640503,1.82390964031219,1.08420038223267,9.3332347869873
1.047,1.08297302722931,1.82556164264679,0.615016865730286,-0.204271766543388,-0.973220002651215,1.53398084640503,1.82344355583191,1.08579585552216,9.32792053222656
1.048,1.0845071554184,1.82475161552429,0.61461398601532,-0.204288682341576,-0.974556946754456,1.53398084640503,1.82297747135162,1.08739132881165,9.32260627746582
1.049,1.08604128360748,1.82394158840179,0.614211106300354,-0.204305598139763,-0.975893890857696,1.53398084640503,1.82251138687134,1.08898680210114,9.31729202270508
1.05,1.08757541179657,1.8231315612793,0.613808226585388,-0.20432251393795,-0.977230834960938,1.53398084640503,1.82204530239105,1.09058227539063,9.31197776794433
1.051,1.08910953998566,1.8223215341568,0.613405346870422,-0.204339429736137,-0.978567779064178,1.53398084640503,1.82157921791077,1.09217774868011,9.30666351318359
