time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
7.438,0,0.00137747509870678,0,1.570796251297
7.439,0,0.00137741971411742,0,1.570796251297
7.44,0,0.00137736432952806,0,1.570796251297
7.441,0,0.0013773089449387,0,1.570796251297
7.442,0,0.00137725356034935,0,1.570796251297
7.443,0,0.00137718421562264,0,1.570796251297
7.444,0,0.00137711487089594,0,1.570796251297
7.445,0,0.00137704552616924,0,1.570796251297
7.446,0,0.00137699081096798,0,1.570796251297
7.447,0,0.00137693609576672,0,1.570796251297
7.448,0,0.00137688138056546,0,1.570796251297
7.449,0,0.00137682666536421,0,1.570796251297
7.45,0,0.00137676912709139,0,1.570796251297
7.451,0,0.00137671158881858,0,1.570796251297
7.452,0,0.00137665405054577,0,1.570796251297
7.453,0,0.00137659651227295,0,1.570796251297
7.454,0,0.00137654185527936,0,1.570796251297
7.455,0,0.00137648719828576,0,1.570796251297
7.456,0,0.00137643254129216,0,1.570796251297
7.457,0,0.00137637788429856,0,1.570796251297
7.458,0,0.0013763262249995,0,1.570796251297
7.459,0,0.00137627456570044,0,1.570796251297
7.46,0,0.00137622290640138,0,1.570796251297
7.461,0,0.00137617124710232,0,1.570796251297
7.462,0,0.00137609848752618,0,1.570796251297
7.463,0,0.00137602572795004,0,1.570796251297
7.464,0,0.00137595296837389,0,1.570796251297
7.465,0,0.00137589580845088,0,1.570796251297
7.466,0,0.00137583864852786,0,1.570796251297
7.467,0,0.00137578148860484,0,1.570796251297
7.468,0,0.00137572432868183,0,1.570796251297
7.469,0,0.00137567115598358,0,1.570796251297
7.47,0,0.00137561798328534,0,1.570796251297
7.471,0,0.00137556481058709,0,1.570796251297
7.472,0,0.00137551163788885,0,1.570796251297
7.473,0,0.0013754601823166,0,1.570796251297
7.474,0,0.00137540872674435,0,1.570796251297
7.475,0,0.00137535727117211,0,1.570796251297
7.476,0,0.00137530581559986,0,1.570796251297
7.477,0,0.00137525208992884,0,1.570796251297
7.478,0,0.00137519836425781,0,1.570796251297
7.479,0,0.00137514463858679,0,1.570796251297
7.48,0,0.00137509091291577,0,1.570796251297
7.481,0,0.00137505000457168,0,1.570796251297
7.482,0,0.00137500909622759,0,1.570796251297
7.483,0,0.0013749681878835,0,1.570796251297
7.484,0,0.00137492727953941,0,1.570796251297
7.485,0,0.00137488637119532,0,1.570796251297
7.486,0,0.00137483305297792,0,1.570796251297
7.487,0,0.00137477973476052,0,1.570796251297
7.488,0,0.00137472641654313,0,1.570796251297
7.489,0,0.00137467309832573,0,1.570796251297
7.49,0,0.00137462202110328,0,1.570796251297
7.491,0,0.00137457094388083,0,1.570796251297
7.492,0,0.00137451986665837,0,1.570796251297
7.493,0,0.00137446878943592,0,1.570796251297
7.494,0,0.00137441797414795,0,1.570796251297
7.495,0,0.00137436715885997,0,1.570796251297
7.496,0,0.00137431634357199,0,1.570796251297
7.497,0,0.00137426552828401,0,1.570796251297
7.498,0,0.0013742009177804,0,1.570796251297
7.499,0,0.00137413630727679,0,1.570796251297
7.5,0,0.00137407169677317,0,1.570796251297
7.501,0,0.00137403295375407,0,1.570796251297
7.502,0,0.00137399421073496,0,1.570796251297
7.503,0,0.00137395546771586,0,1.570796251297
7.504,0,0.00137391672469676,0,1.570796251297
7.505,0,0.00137387798167765,0,1.570796251297
7.506,0,0.00137381864866863,0,1.570796251297
7.507,0,0.0013737593156596,0,1.570796251297
7.508,0,0.00137369998265058,0,1.570796251297
7.509,0,0.00137365073896945,0,1.570796251297
7.51,0,0.00137360149528831,0,1.570796251297
7.511,0,0.00137355225160718,0,1.570796251297
7.512,0,0.00137351645389572,0,1.570796251297
7.513,0,0.00137348065618426,0,1.570796251297
7.514,0,0.00137344485847279,0,1.570796251297
7.515,0,0.00137340906076133,0,1.570796251297
7.516,0,0.00137336439608286,0,1.570796251297
7.517,0,0.00137331973140438,0,1.570796251297
7.518,0,0.00137327506672591,0,1.570796251297
7.519,0,0.00137321592774242,0,1.570796251297
7.52,0,0.00137315678875893,0,1.570796251297
7.521,0,0.00137309764977545,0,1.570796251297
7.522,0,0.00137305763200857,0,1.570796251297
7.523,0,0.00137301761424169,0,1.570796251297
7.524,0,0.00137297759647481,0,1.570796251297
7.525,0,0.00137293757870793,0,1.570796251297
7.526,0,0.00137289988924749,0,1.570796251297
7.527,0,0.00137286219978705,0,1.570796251297
7.528,0,0.00137282451032661,0,1.570796251297
7.529,0,0.00137278682086617,0,1.570796251297
7.53,0,0.00137274250543366,0,1.570796251297
7.531,0,0.00137269819000115,0,1.570796251297
7.532,0,0.00137265387456864,0,1.570796251297
7.533,0,0.00137259473558515,0,1.570796251297
7.534,0,0.00137253559660167,0,1.570796251297
7.535,0,0.00137247645761818,0,1.570796251297
7.536,0,0.00137242989148945,0,1.570796251297
7.537,0,0.00137238332536072,0,1.570796251297
7.538,0,0.00137233675923198,0,1.570796251297
7.539,0,0.00137229019310325,0,1.570796251297
7.54,0,0.00137224807986058,0,1.570796251297
7.541,0,0.00137220596661791,0,1.570796251297
7.542,0,0.00137216385337524,0,1.570796251297
7.543,0,0.00137212174013257,0,1.570796251297
7.544,0,0.0013720796268899,0,1.570796251297
7.545,0,0.00137203751364723,0,1.570796251297
7.546,0,0.00137199540040456,0,1.570796251297
7.547,0,0.00137195328716189,0,1.570796251297
7.548,0,0.00137191149406135,0,1.570796251297
7.549,0,0.00137186970096081,0,1.570796251297
7.55,0,0.00137182790786028,0,1.570796251297
7.551,0,0.00137178611475974,0,1.570796251297
7.552,0,0.00137174353585579,0,1.570796251297
7.553,0,0.00137170095695183,0,1.570796251297
7.554,0,0.00137165837804787,0,1.570796251297
7.555,0,0.00137161579914391,0,1.570796251297
7.556,0,0.0013715791865252,0,1.570796251297
7.557,0,0.00137154257390648,0,1.570796251297
7.558,0,0.00137150596128777,0,1.570796251297
7.559,0,0.00137146934866905,0,1.570796251297
7.56,0,0.00137142968014814,0,1.570796251297
7.561,0,0.00137139001162723,0,1.570796251297
7.562,0,0.00137135034310631,0,1.570796251297
7.563,0,0.0013713106745854,0,1.570796251297
7.564,0,0.00137127097696066,0,1.570796251297
7.565,0,0.00137123127933592,0,1.570796251297
7.566,0,0.00137119158171117,0,1.570796251297
7.567,0,0.00137115188408643,0,1.570796251297
7.568,0,0.00137111797812395,0,1.570796251297
7.569,0,0.00137108407216147,0,1.570796251297
7.57,0,0.00137105016619898,0,1.570796251297
7.571,0,0.0013710162602365,0,1.570796251297
7.572,0,0.00137098028790206,0,1.570796251297
