time,qei_omega,qei_omega_filtered,reference_velocity,reference_position
85.499,0,9.73943414805916e-09,0,0
85.5,0,9.71236602254066e-09,0,0
85.501,0,9.6722416742521e-09,0,0
85.502,0,9.63211732596354e-09,0,0
85.503,0,9.59199297767555e-09,0,0
85.504,0,9.56719681255427e-09,0,0
85.505,0,9.54240064743299e-09,0,0
85.506,0,9.51760448231207e-09,0,0
85.507,0,9.49280831719079e-09,0,0
85.508,0,9.44374534128621e-09,0,0
85.509,0,9.39468236538232e-09,0,0
85.51,0,9.35587488963071e-09,0,0
85.511,0,9.31706741387909e-09,0,0
85.512,0,9.27825993812803e-09,0,0
85.513,0,9.25427201536869e-09,0,0
85.514,0,9.23028409260934e-09,0,0
85.515,0,9.20629616985033e-09,0,0
85.516,0,9.18230824709099e-09,0,0
85.517,0,9.15065119973694e-09,0,0
85.518,0,9.11899415238334e-09,0,0
85.519,0,9.08733710502929e-09,0,0
85.52,0,9.05393212254527e-09,0,0
85.521,0,9.02052714006171e-09,0,0
85.522,0,8.98712215757769e-09,0,0
85.523,0,8.95408665731626e-09,0,0
85.524,0,8.9210511570553e-09,0,0
85.525,0,8.88801565679387e-09,0,0
85.526,0,8.86047857306929e-09,0,0
85.527,0,8.8329414893451e-09,0,0
85.528,0,8.80540440562053e-09,0,0
85.529,0,8.77786732189593e-09,0,0
85.53,0,8.74916317172837e-09,0,0
85.531,0,8.7204590215604e-09,0,0
85.532,0,8.69175487139243e-09,0,0
