time,_joy_in_use,charmander.mode,emergency_latched,emergency_state,gripper.state,kf.R,kf.x[0],kf.x[1],kf.x[2],kf.x[3],motor_voltage,position_pid.d_out,position_pid.kd,position_pid.kp,position_pid.output,position_pid.p_out,qei.alpha_estimate,qei.omega,qei.omega_filtered,qei.theta,reference.acceleration,reference.position,reference.velocity,trajectory.current,trajectory.state,velocity_pid.i_out,velocity_pid.ki,velocity_pid.kp,velocity_pid.output,velocity_pid.p_out,
149.665,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.668,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.671,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.675,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.677,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.681,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.685,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.689,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.692,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.696,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.699,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.702,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.705,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.709,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.712,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.715,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.718,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.721,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.724,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.727,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.731,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.734,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.737,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.74,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.743,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.746,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.749,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.752,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.755,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.758,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.761,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.765,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.768,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.773,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.778,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.783,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.788,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.793,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.799,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.804,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.809,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.813,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.816,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.82,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.825,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.829,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.833,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.836,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.84,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.844,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
149.848,0,0,0,0,0,7.849999761333493e-9,0,0,0,0,0,0,1.000000013351432e-10,4.150000095367432,0,0,0,0,0,0,0,0,0,0,0,0,0.05999999865889549,85,0,0,
